year,sample,serial,cbserial,hhwt,cluster,strata,gq,pernum,perwt,sex,age,marst,hispan,hispand,hcovpriv,hinscare,educ,educd,empstat,empstatd,inctot,incwage,incearn
2019,201901,44595,2019000810607,27,2019000445951,10504,1,2,30,1,56,1,0,0,2,1,6,63,1,10,150000,120000,150000
2019,201901,44610,2019000811779,85,2019000446101,11404,1,2,68,2,32,1,0,0,2,1,11,114,1,10,40020,40000,40000
2019,201901,44683,2019000814645,172,2019000446831,20604,1,1,172,2,42,4,1,100,2,1,10,101,1,10,90000,90000,90000
2019,201901,44777,2019000818951,272,2019000447771,80304,1,2,222,2,46,1,1,100,2,1,10,101,1,12,38700,29000,29000
2019,201901,44800,2019000819968,113,2019000448001,11004,1,1,114,2,54,1,0,0,2,1,11,114,1,10,106000,106000,106000
2019,201901,44976,2019000830423,89,2019000449761,12504,1,1,89,2,30,1,1,100,2,1,8,81,1,10,380,380,380
2019,201901,45241,2019000844886,116,2019000452411,10404,1,2,109,1,28,6,0,0,2,1,7,71,1,10,22000,22000,22000
2019,201901,45428,2019000853845,87,2019000454281,12704,1,2,90,1,60,1,0,0,2,1,6,63,1,10,60000,60000,60000
2019,201901,45480,2019000856652,99,2019000454801,11004,1,2,94,1,53,1,0,0,2,1,11,114,1,10,120000,120000,120000
2019,201901,45675,2019000866407,187,2019000456751,10404,1,1,187,1,30,6,0,0,2,1,6,65,1,10,40000,40000,40000
2019,201901,45696,2019000867788,67,2019000456961,12504,1,2,96,1,27,6,0,0,1,1,6,64,1,10,11700,3300,3300
2019,201901,45700,2019000867893,45,2019000457001,10604,1,1,45,2,44,4,0,0,2,1,7,71,1,10,80100,77000,77000
2019,201901,45939,2019000879389,47,2019000459391,10204,1,4,54,1,34,4,0,0,1,1,6,63,1,10,20000,20000,20000
2019,201901,46099,2019000886026,91,2019000460991,12904,1,1,91,2,57,1,0,0,2,1,6,63,1,10,62000,62000,62000
2019,201901,46173,2019000889531,101,2019000461731,20604,1,2,161,1,53,4,1,100,2,1,6,63,1,10,42200,42200,42200
2019,201901,46293,2019000894857,49,2019000462931,20104,1,2,52,1,55,4,1,100,2,1,5,50,1,10,38000,38000,38000
2019,201901,46387,2019000899851,416,2019000463871,60004,1,2,229,1,45,1,0,0,2,1,6,63,1,10,50000,50000,50000
2019,201901,46464,2019000903887,50,2019000464641,20404,1,1,50,1,59,4,0,0,2,1,6,65,1,10,90000,90000,90000
2019,201901,46575,2019000908828,68,2019000465751,11504,1,2,52,1,49,4,0,0,2,1,6,63,1,10,40000,40000,40000
2019,201901,46610,2019000910560,66,2019000466101,11604,1,1,66,2,33,1,0,0,2,1,11,114,1,10,32000,32000,32000
2019,201901,46723,2019000915969,29,2019000467231,20304,1,2,34,1,28,1,0,0,2,1,6,63,1,10,80000,80000,80000
2019,201901,46827,2019000921076,85,2019000468271,50004,1,2,94,2,56,1,0,0,2,1,10,101,1,10,40000,40000,40000
2019,201901,46971,2019000928595,81,2019000469711,12004,1,2,69,1,30,1,0,0,2,1,11,114,1,10,55000,55000,55000
2019,201901,47088,2019000935066,67,2019000470881,70004,1,6,66,1,49,1,1,100,2,1,0,2,1,10,19200,14400,14400
2019,201901,47100,2019000935888,61,2019000471001,11004,1,2,66,1,60,1,0,0,2,1,11,114,1,10,200000,200000,200000
2019,201901,47481,2019000956693,67,2019000474811,60004,1,2,73,1,59,1,0,0,2,1,11,116,1,10,100000,100000,100000
2019,201901,47672,2019000965922,49,2019000476721,10004,1,2,41,1,68,1,0,0,1,2,6,63,1,10,25000,14000,14000
2019,201901,47806,2019000972688,37,2019000478061,80704,1,2,32,2,38,1,0,0,2,1,7,71,1,10,6000,6000,6000
2019,201901,47812,2019000972978,355,2019000478121,80304,1,5,519,2,38,6,0,0,2,1,7,71,1,10,27400,27400,27400
2019,201901,47846,2019000974750,73,2019000478461,90004,1,1,73,1,60,4,0,0,1,1,3,30,3,30,10700,7200,7200
2019,201901,47929,2019000979598,112,2019000479291,30004,1,1,113,2,34,6,0,0,1,1,7,71,1,10,26000,26000,26000
2019,201901,48305,2019000998779,183,2019000483051,10104,1,2,195,2,45,1,1,100,2,1,0,2,1,10,15700,15700,15700
2019,201901,48551,2019001011723,43,2019000485511,11204,1,3,53,1,51,6,0,0,2,1,8,81,1,10,32000,32000,32000
2019,201901,48742,2019001019852,59,2019000487421,20104,1,1,60,2,57,6,0,0,2,1,8,81,1,10,28800,28800,28800
2019,201901,48817,2019001023961,89,2019000488171,10504,1,3,162,2,36,1,0,0,2,1,7,71,1,10,80000,80000,80000
2019,201901,48981,2019001031399,65,2019000489811,11504,1,1,65,1,62,1,0,0,2,1,11,114,1,10,398000,389000,389000
2019,201901,49151,2019001039995,56,2019000491511,50004,1,1,56,1,76,1,0,0,2,2,11,114,1,10,30740,9500,9500
2019,201901,49477,2019001057818,86,2019000494771,11604,1,1,86,1,57,6,0,0,2,1,6,63,1,10,48000,48000,48000
2019,201901,49576,2019001062961,92,2019000495761,20504,1,1,91,1,58,1,0,0,2,1,8,81,1,10,79000,55000,55000
2019,201901,49686,2019001069638,68,2019000496861,20604,1,1,68,1,26,6,4,415,2,1,6,63,1,14,32000,32000,32000
2019,201901,49741,2019001072173,182,2019000497411,20804,1,1,183,1,61,6,0,0,1,1,6,63,1,10,16700,16700,16700
2019,201901,50014,2019001085218,50,2019000500141,30004,1,2,52,2,57,1,0,0,2,1,6,63,1,10,28000,28000,28000
2019,201901,50183,2019001093710,191,2019000501831,10304,1,2,217,1,47,1,0,0,2,1,11,114,1,10,96000,96000,96000
2019,201901,50573,2019001113579,49,2019000505731,11704,1,3,156,2,28,6,0,0,1,1,7,71,1,10,34000,34000,34000
2019,201901,50585,2019001114179,216,2019000505851,90004,1,3,267,1,22,6,1,100,2,1,7,71,1,10,30000,30000,30000
2019,201901,50781,2019001124340,96,2019000507811,11004,1,1,95,1,59,1,0,0,2,1,6,63,1,10,92000,92000,92000
2019,201901,50926,2019001131791,51,2019000509261,12604,1,2,51,1,61,1,0,0,2,1,11,115,3,30,5600,1600,5600
2019,201901,50927,2019001131822,46,2019000509271,80004,1,1,46,2,43,1,0,0,2,1,11,115,1,10,49000,49000,49000
2019,201901,51302,2019001150535,60,2019000513021,10204,1,1,60,1,42,1,0,0,2,1,11,114,1,10,391000,90000,90000
2019,201901,51710,2019001171214,58,2019000517101,10004,1,1,58,1,48,1,1,100,2,1,6,63,1,10,37300,37300,37300
2019,201901,52596,2019001217983,73,2019000525961,13404,1,2,75,2,62,1,0,0,2,1,6,63,1,10,18700,14000,14000
2019,201901,53128,2019001246055,61,2019000531281,11204,1,2,61,1,72,1,0,0,2,2,7,71,3,30,99400,63000,63000
2019,201901,53174,2019001248163,153,2019000531741,10504,1,4,269,2,25,6,1,100,1,1,4,40,1,10,51000,51000,51000
2019,201901,53195,2019001249195,244,2019000531951,80704,1,1,244,1,30,1,1,100,2,1,8,81,1,10,50000,50000,50000
2019,201901,53511,2019001264989,81,2019000535111,12304,1,1,82,1,26,6,1,100,1,1,8,81,2,20,23000,22000,22000
2019,201901,53836,2019001281231,39,2019000538361,13304,1,1,39,2,79,4,0,0,1,2,7,71,1,10,37400,15000,15000
2019,201901,53854,2019001282203,96,2019000538541,10004,1,1,96,1,63,1,0,0,2,1,10,101,1,10,132000,120000,120000
2019,201901,54234,2019001301290,71,2019000542341,10204,1,2,78,2,34,4,0,0,1,1,6,65,1,10,45000,45000,45000
2019,201901,54425,2019001311239,87,2019000544251,11804,1,1,87,2,58,6,1,100,1,1,7,71,1,10,21600,21600,21600
2019,201901,54834,2019001332889,114,2019000548341,11404,1,1,114,1,39,1,0,0,2,1,11,116,1,10,71000,71000,71000
2019,201901,54948,2019001338792,61,2019000549481,80004,1,1,61,1,54,2,0,0,2,1,6,65,1,10,116000,80000,80000
2019,201901,55173,2019001349963,72,2019000551731,12204,1,1,72,1,52,1,1,100,2,1,0,2,1,10,25000,25000,25000
2019,201901,55633,2019001374688,104,2019000556331,30004,1,1,104,2,35,1,0,0,2,1,8,81,1,10,25000,25000,25000
2019,201901,55634,2019001374711,32,2019000556341,11304,1,1,32,2,43,1,0,0,1,1,10,101,1,10,81900,84000,84000
2019,201901,55644,2019001375205,258,2019000556441,11704,1,1,258,1,57,6,1,100,1,1,1,16,1,10,23000,23000,23000
2019,201901,55765,2019001381098,63,2019000557651,12104,1,2,62,1,33,6,1,100,2,1,6,61,1,10,55000,55000,55000
2019,201901,55892,2019001386881,91,2019000558921,50004,1,1,91,1,33,4,0,0,2,1,7,71,1,10,26000,26000,26000
2019,201901,56323,2019001409109,98,2019000563231,13404,1,1,97,1,58,4,0,0,2,1,7,71,1,10,55000,55000,55000
2019,201901,56326,2019001409159,68,2019000563261,12704,1,1,68,1,49,1,0,0,2,1,8,81,1,10,49000,49000,49000
2019,201901,56706,2019010029999,4,2019000567061,20005,4,1,4,1,55,3,0,0,1,1,7,71,1,10,30000,30000,30000
2019,201901,57755,2019010134920,33,2019000577551,130005,4,1,33,1,22,6,0,0,2,1,7,71,3,30,890,890,890
2019,201901,57998,2019000008434,211,2019000579981,50005,1,1,211,1,38,1,0,0,2,1,6,63,1,10,36000,36000,36000
2019,201901,58362,2019000049759,33,2019000583621,60005,1,1,33,2,57,1,0,0,2,1,6,63,1,10,28100,28100,28100
2019,201901,58603,2019000077047,80,2019000586031,120005,1,1,80,1,42,1,0,0,2,1,7,71,1,14,84000,84000,84000
2019,201901,58768,2019000096231,69,2019000587681,30005,1,1,69,2,66,5,0,0,2,2,6,65,1,10,36300,16000,16000
2019,201901,58865,2019000107306,28,2019000588651,130005,1,1,28,2,33,6,0,0,2,1,11,116,1,10,32000,32000,32000
2019,201901,59091,2019000135935,44,2019000590911,150005,1,1,44,1,55,1,0,0,2,1,6,63,1,10,50000,50000,50000
2019,201901,59211,2019000152725,19,2019000592111,200005,1,1,19,1,71,4,0,0,2,2,7,71,3,30,34300,12800,12800
2019,201901,59465,2019000179038,110,2019000594651,140005,1,2,86,2,48,1,0,0,2,1,7,71,1,10,35920,35100,35920
2019,201901,59620,2019000196615,112,2019000596201,110005,1,1,112,2,63,1,0,0,2,1,6,63,1,10,14300,9500,14300
2019,201901,60179,2019000257505,15,2019000601791,50005,1,3,25,1,27,6,0,0,1,1,6,64,1,10,9000,9000,9000
2019,201901,60327,2019000276834,112,2019000603271,160005,1,2,152,2,58,1,0,0,2,1,6,64,1,10,30000,30000,30000
2019,201901,60395,2019000285339,124,2019000603951,140005,1,1,124,2,68,5,0,0,2,2,7,71,1,10,32400,7200,7200
2019,201901,60731,2019000323979,116,2019000607311,50005,1,1,117,1,64,1,0,0,2,1,6,64,1,10,41000,41000,41000
2019,201901,61044,2019000359194,11,2019000610441,140005,1,1,11,2,42,1,0,0,2,1,10,101,1,10,36600,36600,36600
2019,201901,61161,2019000372063,70,2019000611611,60005,1,2,34,2,24,1,0,0,2,1,8,81,1,10,50000,50000,50000
2019,201901,61172,2019000373339,17,2019000611721,130005,1,1,17,2,42,6,0,0,1,1,7,71,1,10,9000,9000,9000
2019,201901,61536,2019000412885,101,2019000615361,30005,1,1,102,1,32,2,0,0,1,1,10,101,1,10,36000,36000,36000
2019,201901,61801,2019000440601,448,2019000618011,160005,1,1,448,2,53,4,0,0,1,1,7,71,1,10,40000,25000,25000
2019,201901,61911,2019000452864,391,2019000619111,80005,1,2,532,2,49,1,0,0,2,1,8,81,1,10,15000,15000,15000
2019,201901,62011,2019000464446,51,2019000620111,10005,1,1,51,2,44,6,0,0,1,1,6,63,1,10,17000,17000,17000
2019,201901,62057,2019000470227,130,2019000620571,150005,1,2,147,2,41,1,0,0,2,1,8,81,1,10,18790,18200,18200
2019,201901,62114,2019000477295,133,2019000621141,100005,1,2,131,1,52,1,0,0,2,1,6,63,1,10,130000,130000,130000
2019,201901,62144,2019000481310,213,2019000621441,100005,1,1,213,1,60,1,1,100,1,1,1,16,1,10,46000,46000,46000
2019,201901,62244,2019000494465,102,2019000622441,20005,1,1,102,1,33,1,0,0,2,1,10,101,1,10,41000,25000,35000
2019,201901,62457,2019000516886,319,2019000624571,160005,1,1,320,1,40,1,0,0,1,1,7,71,1,10,35000,35000,35000
2019,201901,62839,2019000558655,274,2019000628391,100005,1,1,274,1,38,1,0,0,2,1,10,101,1,10,75000,75000,75000
2019,201901,63974,2019000691156,87,2019000639741,120005,1,2,81,1,40,1,0,0,2,1,6,63,1,10,25000,25000,25000
2019,201901,64317,2019000729044,116,2019000643171,10005,1,2,116,2,60,1,0,0,2,1,4,40,1,10,44300,41800,41800
2019,201901,64440,2019000743518,95,2019000644401,20005,1,2,110,2,37,1,0,0,2,1,11,114,1,10,22400,22400,22400
2019,201901,64686,2019000770678,77,2019000646861,80005,1,3,126,1,48,4,0,0,2,1,6,63,1,10,26000,26000,26000
2019,201901,64800,2019000783772,99,2019000648001,30005,1,2,86,2,48,1,0,0,2,1,6,64,1,10,18000,18000,18000
2019,201901,65011,2019000809891,139,2019000650111,50005,1,2,127,1,41,1,0,0,1,1,6,63,1,10,30000,30000,30000
2019,201901,65025,2019000811030,96,2019000650251,10005,1,1,96,1,43,1,0,0,2,1,6,65,1,10,180500,180000,180000
2019,201901,65066,2019000815755,18,2019000650661,30005,1,1,18,2,33,4,0,0,2,1,11,114,1,10,44000,44000,44000
2019,201901,65542,2019000875271,28,2019000655421,160005,1,1,28,2,41,1,0,0,2,1,10,101,1,10,76000,62000,62000
2019,201901,65629,2019000885092,101,2019000656291,100005,1,2,108,2,63,1,0,0,2,1,6,64,1,10,105000,105000,105000
2019,201901,66549,2019000989774,137,2019000665491,60005,1,1,137,2,53,6,4,426,2,1,11,116,1,10,57000,57000,57000
2019,201901,66596,2019000994855,91,2019000665961,130005,1,1,91,1,70,4,0,0,2,2,11,116,1,10,118210,90000,89440
2019,201901,66753,2019001012435,52,2019000667531,170005,1,2,100,2,48,1,0,0,2,1,11,114,1,10,60000,60000,60000
2019,201901,66889,2019001025749,29,2019000668891,190005,1,2,63,1,37,1,0,0,2,1,6,65,1,10,59000,30000,30000
2019,201901,66919,2019001029200,28,2019000669191,80005,1,2,33,1,68,1,0,0,2,2,10,101,1,10,111400,65000,75000
2019,201901,66927,2019001030567,71,2019000669271,20005,1,1,71,2,23,6,0,0,2,1,10,101,1,10,26000,26000,26000
2019,201901,67021,2019001039631,189,2019000670211,140005,1,1,189,2,48,1,0,0,2,1,6,64,1,10,35000,35000,35000
2019,201901,67592,2019001103510,214,2019000675921,90005,1,2,192,2,56,4,0,0,2,1,8,81,1,10,28000,28000,28000
2019,201901,67850,2019001132691,48,2019000678501,90005,1,1,48,1,71,6,0,0,2,2,6,63,1,10,90300,80000,80000
2019,201901,67964,2019001147714,353,2019000679641,100005,1,1,353,2,27,6,0,0,2,1,7,71,1,10,20000,20000,20000
2019,201901,68009,2019001152606,115,2019000680091,140005,1,2,112,2,65,4,0,0,2,1,6,63,1,10,37000,37000,37000
2019,201901,68407,2019001202591,43,2019000684071,60005,1,2,41,1,79,1,0,0,1,2,6,63,1,10,37100,6500,6500
2019,201901,68629,2019001225983,25,2019000686291,30005,1,2,35,2,42,1,0,0,2,1,7,71,1,10,22500,22500,22500
2019,201901,68711,2019001233859,31,2019000687111,70005,1,1,31,1,61,4,0,0,2,1,2,25,1,10,60000,60000,60000
2019,201901,68935,2019001257269,120,2019000689351,100005,1,2,127,2,64,1,0,0,2,1,10,101,1,10,46000,46000,46000
2019,201901,69156,2019001283150,282,2019000691561,20005,1,1,282,2,45,4,0,0,2,1,6,63,1,10,30000,30000,30000
2019,201901,69561,2019001331040,83,2019000695611,50005,1,2,84,2,40,1,0,0,2,1,10,101,1,10,79000,76000,76000
2019,201901,69604,2019001336445,164,2019000696041,100005,1,1,164,2,41,1,1,100,1,1,7,71,1,10,42000,42000,42000
2019,201901,69637,2019001340809,78,2019000696371,30005,1,1,78,1,45,1,0,0,2,1,11,114,1,10,92000,92000,92000
2019,201901,69715,2019001350337,29,2019000697151,200005,1,2,16,2,52,1,0,0,2,1,6,63,1,10,15500,15500,15500
2019,201901,70822,2019010005342,109,2019000708221,830306,4,1,109,1,25,6,0,0,2,1,11,114,1,10,30900,33000,33000
2019,201901,72973,2019010025450,70,2019000729731,990406,4,1,70,1,41,6,2,200,2,1,6,63,3,30,50000,50000,50000
2019,201901,72990,2019010025596,26,2019000729901,730106,4,1,26,2,22,6,1,100,2,1,6,63,1,14,27900,30000,30000
2019,201901,74475,2019010039519,9,2019000744751,376506,4,1,9,1,75,2,0,0,2,2,11,114,1,10,98000,60000,60000
2019,201901,76885,2019010063161,16,2019000768851,310006,3,1,16,1,23,2,1,100,1,1,6,63,3,30,4800,4800,4800
2019,201901,77169,2019010066082,42,2019000771691,310006,4,1,42,1,26,6,1,100,2,1,6,65,1,14,24000,24000,24000
2019,201901,77403,2019010068351,74,2019000774031,710706,3,1,74,1,69,6,0,0,1,1,2,23,3,30,640,640,640
2019,201901,78082,2019010074534,40,2019000780821,372606,4,1,40,2,20,6,0,0,2,1,7,71,3,30,1500,1500,1500
2019,201901,78469,2019010078238,8,2019000784691,550006,4,1,8,1,41,2,0,0,2,1,0,2,1,12,2300,2300,2300
2019,201901,78590,2019010079412,109,2019000785901,651006,4,1,109,2,21,6,0,0,2,1,7,71,3,30,50,50,50
2019,201901,79252,2019010085913,25,2019000792521,10106,4,1,25,2,21,6,0,0,2,1,7,71,1,10,1500,1500,1500
2019,201901,80050,2019010093229,75,2019000800501,410106,4,1,75,1,68,4,0,0,1,2,7,71,1,10,23900,5500,5500
2019,201901,80420,2019010096519,61,2019000804201,731906,3,1,61,1,44,4,0,0,1,1,6,63,3,30,85000,85000,85000
2019,201901,80950,2019010101198,22,2019000809501,710806,4,1,22,1,29,6,4,416,1,2,6,63,1,10,8200,8200,8200
2019,201901,81358,2019010105121,39,2019000813581,590106,4,1,39,1,42,6,0,0,1,2,6,63,1,10,22300,9600,9600
2019,201901,82408,2019010115003,109,2019000824081,730106,4,1,109,1,24,2,0,0,2,1,6,63,1,14,22000,22000,22000
2019,201901,82792,2019010118363,47,2019000827921,410206,4,1,47,1,20,2,0,0,2,1,7,71,1,10,4000,4000,4000
2019,201901,82808,2019010118525,94,2019000828081,1070106,3,1,94,1,33,6,0,0,1,1,6,65,3,30,400,400,400
2019,201901,84498,2019010134466,39,2019000844981,730106,4,1,39,1,21,6,0,0,2,1,6,63,1,14,19000,19000,19000
2019,201901,85001,2019010139392,104,2019000850011,10106,4,1,104,2,21,6,0,0,2,1,10,101,3,30,4280,800,2300
2019,201901,85297,2019010142130,14,2019000852971,731906,3,1,14,1,28,6,1,100,1,1,6,64,3,30,21600,21600,21600
2019,201901,85319,2019010142269,16,2019000853191,530306,3,1,16,1,50,4,4,498,1,1,7,71,3,30,80,80,80
2019,201901,86482,2019000001019,68,2019000864821,711506,1,2,59,2,48,1,0,0,2,1,10,101,1,10,32000,32000,32000
2019,201901,86762,2019000004042,85,2019000867621,376406,1,2,90,2,70,1,0,0,2,2,7,71,1,10,17000,6000,6000
2019,201901,86933,2019000005942,153,2019000869331,1070306,1,2,133,2,51,1,0,0,2,1,8,81,1,10,95000,95000,95000
2019,201901,87103,2019000007907,58,2019000871031,10206,1,2,59,2,30,1,1,100,2,1,10,101,1,10,54000,54000,54000
2019,201901,87307,2019000010111,118,2019000873071,590306,1,1,118,1,35,1,0,0,2,1,11,114,1,10,115000,115000,115000
2019,201901,87510,2019000012156,55,2019000875101,10606,1,1,54,1,49,1,1,100,2,1,6,63,1,12,8400,8400,8400
2019,201901,87799,2019000015108,228,2019000877991,591406,1,3,207,1,21,6,0,0,2,1,6,63,3,30,2000,2000,2000
2019,201901,88416,2019000021329,94,2019000884161,731906,1,3,170,1,35,1,0,0,1,1,7,71,1,10,14000,14000,14000
2019,201901,88445,2019000021544,32,2019000884451,373806,1,1,32,2,58,4,1,100,2,1,6,65,1,10,20000,20000,20000
2019,201901,88627,2019000023472,81,2019000886271,591406,1,2,77,1,65,1,0,0,1,2,6,65,3,30,28200,4500,9000
2019,201901,88989,2019000027235,56,2019000889891,850906,1,1,57,1,36,4,0,0,2,1,11,116,1,10,155000,155000,155000
2019,201901,89134,2019000028580,52,2019000891341,651006,1,1,53,1,58,1,0,0,2,1,7,71,1,10,116000,116000,116000
2019,201901,89236,2019000029686,96,2019000892361,770306,1,1,96,1,42,6,0,0,2,1,6,65,1,10,45050,45000,45000
2019,201901,89606,2019000033584,96,2019000896061,730206,1,1,95,2,60,2,1,100,2,1,10,101,1,10,72000,62000,62000
2019,201901,89740,2019000035100,318,2019000897401,750506,1,2,562,2,25,6,0,0,2,1,10,101,1,10,55000,55000,55000
2019,201901,89803,2019000035704,64,2019000898031,850906,1,3,64,1,32,6,1,100,2,1,10,101,1,10,90000,90000,90000
2019,201901,89860,2019000036298,126,2019000898601,374806,1,2,111,1,37,1,0,0,2,1,10,101,1,10,80000,80000,80000
2019,201901,90313,2019000041068,63,2019000903131,370706,1,3,69,1,21,6,1,100,2,1,6,63,1,10,26000,26000,26000
2019,201901,90425,2019000042179,129,2019000904251,850706,1,2,137,1,45,1,0,0,2,1,11,114,1,10,10800,3800,10800
2019,201901,90440,2019000042345,127,2019000904401,851106,1,1,127,1,71,1,0,0,2,2,11,114,1,10,209500,28000,28000
2019,201901,90561,2019000043760,101,2019000905611,591306,1,1,101,2,55,6,0,0,2,1,11,114,1,10,70000,70000,70000
2019,201901,90649,2019000044783,66,2019000906491,1130006,1,1,65,2,47,1,0,0,2,1,7,71,1,10,60000,36000,60000
2019,201901,90908,2019000047591,53,2019000909081,732006,1,1,54,2,79,4,0,0,1,2,7,71,1,10,38000,24000,24000
2019,201901,90954,2019000048105,110,2019000909541,372506,1,1,110,1,39,4,1,100,2,1,8,81,1,10,132100,112000,112000
2019,201901,91119,2019000049915,67,2019000911191,591406,1,2,97,2,58,4,0,0,2,1,6,63,1,10,30000,30000,30000
2019,201901,91221,2019000050768,133,2019000912211,290506,1,1,133,2,47,4,0,0,2,1,10,101,1,10,52000,52000,52000
2019,201901,91503,2019000053373,116,2019000915031,850206,1,1,116,2,61,4,0,0,2,1,11,114,1,10,96050,96000,96000
2019,201901,91946,2019000057942,63,2019000919461,372406,1,3,94,1,27,6,1,100,2,1,10,101,1,12,28200,25200,25200
2019,201901,93220,2019000070803,51,2019000932201,950306,1,2,60,1,62,1,0,0,2,1,7,71,3,30,46900,46800,46800
2019,201901,93222,2019000070806,44,2019000932221,372606,1,1,45,1,36,1,0,0,2,1,7,71,1,10,300100,300000,300000
2019,201901,93277,2019000071377,107,2019000932771,750106,1,2,131,1,32,6,0,0,2,1,10,101,1,10,103000,103000,103000
2019,201901,93413,2019000072688,120,2019000934131,1070106,1,3,140,2,25,6,0,0,2,1,6,65,1,10,11000,11000,11000
2019,201901,93633,2019000075190,99,2019000936331,376706,1,2,101,2,53,2,4,450,2,1,6,63,1,10,96000,96000,96000
2019,201901,93679,2019000075620,60,2019000936791,590806,1,2,61,2,44,1,0,0,2,1,10,101,1,10,150000,150000,150000
2019,201901,93754,2019000076385,368,2019000937541,376006,1,1,368,2,35,6,0,0,2,1,11,114,1,10,96600,95000,95000
2019,201901,93900,2019000077953,49,2019000939001,610306,1,3,81,2,24,6,0,0,2,1,10,101,1,10,31000,31000,31000
2019,201901,93925,2019000078178,76,2019000939251,810306,1,1,75,1,36,1,0,0,2,1,10,101,1,10,469000,120000,120000
2019,201901,94193,2019000080928,115,2019000941931,374806,1,2,143,1,30,6,0,0,2,1,10,101,1,10,50000,50000,50000
2019,201901,94413,2019000083004,61,2019000944131,10606,1,2,64,2,58,1,0,0,2,1,10,101,1,10,82900,81000,81000
2019,201901,94831,2019000087304,52,2019000948311,70106,1,2,70,2,32,1,1,100,2,1,10,101,1,10,28000,28000,28000
2019,201901,94980,2019000088967,77,2019000949801,670906,1,2,82,1,27,6,0,0,2,1,6,65,1,10,41000,41000,41000
2019,201901,95165,2019000090918,228,2019000951651,670606,1,2,155,1,34,1,0,0,1,1,5,50,2,20,8700,8700,8700
2019,201901,95367,2019000093213,60,2019000953671,651506,1,1,60,1,34,1,0,0,2,1,6,65,1,10,150000,150000,150000
2019,201901,95476,2019000094417,93,2019000954761,130606,1,1,93,1,34,1,0,0,2,1,11,116,1,10,88000,88000,88000
2019,201901,95602,2019000095523,62,2019000956021,10106,1,1,61,1,20,6,0,0,2,1,7,71,1,10,5000,5000,5000
2019,201901,95641,2019000095844,63,2019000956411,376706,1,2,72,1,72,1,1,100,1,2,1,14,1,10,20900,10400,10400
2019,201901,95853,2019000098078,66,2019000958531,830306,1,1,66,2,41,1,1,100,2,1,10,101,1,10,75000,75000,75000
2019,201901,95894,2019000098541,81,2019000958941,373606,1,2,92,2,33,6,0,0,2,1,7,71,1,10,44000,44000,44000
2019,201901,96038,2019000100248,73,2019000960381,375906,1,2,105,1,39,1,0,0,2,1,7,71,1,10,60000,60000,60000
2019,201901,96072,2019000100718,171,2019000960721,376306,1,2,160,1,40,1,0,0,2,1,6,63,1,10,20000,20000,20000
2019,201901,96237,2019000102676,223,2019000962371,732106,1,1,223,2,25,6,1,100,2,1,3,30,1,10,26000,26000,26000
2019,201901,96298,2019000103310,56,2019000962981,730406,1,1,56,1,34,6,0,0,2,1,11,114,1,10,30000,15000,30000
